market_id,close,split
2942689,2026-07-17 04:15:00+00:00,train
2942691,2026-07-17 04:15:00+00:00,train
2942713,2026-07-17 04:30:00+00:00,train
2942714,2026-07-17 04:30:00+00:00,train
2942718,2026-07-17 04:30:00+00:00,train
2942723,2026-07-17 04:30:00+00:00,train
2942724,2026-07-17 04:30:00+00:00,train
2942817,2026-07-17 04:45:00+00:00,train
2942813,2026-07-17 04:45:00+00:00,train
2942812,2026-07-17 04:45:00+00:00,train
2942809,2026-07-17 04:45:00+00:00,train
2942807,2026-07-17 04:45:00+00:00,train
2942872,2026-07-17 05:00:00+00:00,train
2942874,2026-07-17 05:00:00+00:00,train
2942879,2026-07-17 05:00:00+00:00,train
2942880,2026-07-17 05:00:00+00:00,train
2942881,2026-07-17 05:00:00+00:00,train
2943437,2026-07-17 05:15:00+00:00,train
2943438,2026-07-17 05:15:00+00:00,train
2943439,2026-07-17 05:15:00+00:00,train
2943441,2026-07-17 05:15:00+00:00,train
2943443,2026-07-17 05:15:00+00:00,train
2943498,2026-07-17 05:30:00+00:00,train
2943493,2026-07-17 05:30:00+00:00,train
2943490,2026-07-17 05:30:00+00:00,train
2943489,2026-07-17 05:30:00+00:00,train
2943486,2026-07-17 05:30:00+00:00,train
2943525,2026-07-17 05:45:00+00:00,train
2943527,2026-07-17 05:45:00+00:00,train
2943530,2026-07-17 05:45:00+00:00,train
2943533,2026-07-17 05:45:00+00:00,train
2943534,2026-07-17 05:45:00+00:00,train
2943554,2026-07-17 06:00:00+00:00,train
2943557,2026-07-17 06:00:00+00:00,train
2943558,2026-07-17 06:00:00+00:00,train
2943561,2026-07-17 06:00:00+00:00,train
2943563,2026-07-17 06:00:00+00:00,train
2943599,2026-07-17 06:15:00+00:00,train
2943594,2026-07-17 06:15:00+00:00,train
2943592,2026-07-17 06:15:00+00:00,train
2943591,2026-07-17 06:15:00+00:00,train
2943589,2026-07-17 06:15:00+00:00,train
2943633,2026-07-17 06:30:00+00:00,train
2943636,2026-07-17 06:30:00+00:00,train
2943638,2026-07-17 06:30:00+00:00,train
2943639,2026-07-17 06:30:00+00:00,train
2943642,2026-07-17 06:30:00+00:00,train
2943666,2026-07-17 06:45:00+00:00,train
2943667,2026-07-17 06:45:00+00:00,train
2943668,2026-07-17 06:45:00+00:00,train
2943672,2026-07-17 06:45:00+00:00,train
2943673,2026-07-17 06:45:00+00:00,train
2943755,2026-07-17 07:00:00+00:00,train
2943750,2026-07-17 07:00:00+00:00,train
2943745,2026-07-17 07:00:00+00:00,train
2943744,2026-07-17 07:00:00+00:00,train
2943742,2026-07-17 07:00:00+00:00,train
2943775,2026-07-17 07:15:00+00:00,train
2943776,2026-07-17 07:15:00+00:00,train
2943777,2026-07-17 07:15:00+00:00,train
2943778,2026-07-17 07:15:00+00:00,train
2943784,2026-07-17 07:15:00+00:00,train
2943800,2026-07-17 07:30:00+00:00,train
2943801,2026-07-17 07:30:00+00:00,train
2943803,2026-07-17 07:30:00+00:00,train
2943809,2026-07-17 07:30:00+00:00,train
2943811,2026-07-17 07:30:00+00:00,train
2943864,2026-07-17 07:45:00+00:00,train
2943863,2026-07-17 07:45:00+00:00,train
2943862,2026-07-17 07:45:00+00:00,train
2943854,2026-07-17 07:45:00+00:00,train
2943851,2026-07-17 07:45:00+00:00,train
2943919,2026-07-17 08:00:00+00:00,train
2943924,2026-07-17 08:00:00+00:00,train
2943926,2026-07-17 08:00:00+00:00,train
2943928,2026-07-17 08:00:00+00:00,train
2943930,2026-07-17 08:00:00+00:00,train
2943982,2026-07-17 08:15:00+00:00,train
2943983,2026-07-17 08:15:00+00:00,train
2943989,2026-07-17 08:15:00+00:00,train
2943991,2026-07-17 08:15:00+00:00,train
2943995,2026-07-17 08:15:00+00:00,train
2944034,2026-07-17 08:30:00+00:00,train
2944033,2026-07-17 08:30:00+00:00,train
2944032,2026-07-17 08:30:00+00:00,train
2944030,2026-07-17 08:30:00+00:00,train
2944026,2026-07-17 08:30:00+00:00,train
2944056,2026-07-17 08:45:00+00:00,train
2944058,2026-07-17 08:45:00+00:00,train
2944063,2026-07-17 08:45:00+00:00,train
2944065,2026-07-17 08:45:00+00:00,train
2944066,2026-07-17 08:45:00+00:00,train
2944351,2026-07-17 09:00:00+00:00,train
2944354,2026-07-17 09:00:00+00:00,train
2944358,2026-07-17 09:00:00+00:00,train
2944359,2026-07-17 09:00:00+00:00,train
2944363,2026-07-17 09:00:00+00:00,train
2944390,2026-07-17 09:15:00+00:00,train
2944387,2026-07-17 09:15:00+00:00,train
2944391,2026-07-17 09:15:00+00:00,train
2944382,2026-07-17 09:15:00+00:00,train
2944386,2026-07-17 09:15:00+00:00,train
2944432,2026-07-17 09:30:00+00:00,train
2944435,2026-07-17 09:30:00+00:00,train
2944439,2026-07-17 09:30:00+00:00,train
2944441,2026-07-17 09:30:00+00:00,train
2944442,2026-07-17 09:30:00+00:00,train
2944470,2026-07-17 09:45:00+00:00,train
2944473,2026-07-17 09:45:00+00:00,train
2944474,2026-07-17 09:45:00+00:00,train
2944476,2026-07-17 09:45:00+00:00,train
2944477,2026-07-17 09:45:00+00:00,train
2944709,2026-07-17 10:00:00+00:00,train
2944705,2026-07-17 10:00:00+00:00,train
2944704,2026-07-17 10:00:00+00:00,train
2944702,2026-07-17 10:00:00+00:00,train
2944698,2026-07-17 10:00:00+00:00,train
2945018,2026-07-17 10:15:00+00:00,train
2945022,2026-07-17 10:15:00+00:00,train
2945026,2026-07-17 10:15:00+00:00,train
2945027,2026-07-17 10:15:00+00:00,train
2945028,2026-07-17 10:15:00+00:00,train
2945050,2026-07-17 10:30:00+00:00,train
2945051,2026-07-17 10:30:00+00:00,train
2945052,2026-07-17 10:30:00+00:00,train
2945057,2026-07-17 10:30:00+00:00,train
2945062,2026-07-17 10:30:00+00:00,train
2945149,2026-07-17 10:45:00+00:00,train
2945147,2026-07-17 10:45:00+00:00,train
2945145,2026-07-17 10:45:00+00:00,train
2945142,2026-07-17 10:45:00+00:00,train
2945140,2026-07-17 10:45:00+00:00,train
2945352,2026-07-17 11:00:00+00:00,train
2945356,2026-07-17 11:00:00+00:00,train
2945358,2026-07-17 11:00:00+00:00,train
2945360,2026-07-17 11:00:00+00:00,train
2945361,2026-07-17 11:00:00+00:00,train
2945739,2026-07-17 11:15:00+00:00,train
2945740,2026-07-17 11:15:00+00:00,train
2945742,2026-07-17 11:15:00+00:00,train
2945743,2026-07-17 11:15:00+00:00,train
2945744,2026-07-17 11:15:00+00:00,train
2945820,2026-07-17 11:30:00+00:00,train
2945819,2026-07-17 11:30:00+00:00,train
2945817,2026-07-17 11:30:00+00:00,train
2945811,2026-07-17 11:30:00+00:00,train
2945810,2026-07-17 11:30:00+00:00,train
2945847,2026-07-17 11:45:00+00:00,train
2945849,2026-07-17 11:45:00+00:00,train
2945850,2026-07-17 11:45:00+00:00,train
2945857,2026-07-17 11:45:00+00:00,train
2945858,2026-07-17 11:45:00+00:00,train
2945887,2026-07-17 12:00:00+00:00,train
2945889,2026-07-17 12:00:00+00:00,train
2945891,2026-07-17 12:00:00+00:00,train
2945893,2026-07-17 12:00:00+00:00,train
2945894,2026-07-17 12:00:00+00:00,train
2945931,2026-07-17 12:15:00+00:00,train
2945930,2026-07-17 12:15:00+00:00,train
2945937,2026-07-17 12:15:00+00:00,train
2945921,2026-07-17 12:15:00+00:00,train
2945928,2026-07-17 12:15:00+00:00,train
2945961,2026-07-17 12:30:00+00:00,train
2945965,2026-07-17 12:30:00+00:00,train
2945966,2026-07-17 12:30:00+00:00,train
2945967,2026-07-17 12:30:00+00:00,train
2945970,2026-07-17 12:30:00+00:00,train
2946013,2026-07-17 12:45:00+00:00,train
2946015,2026-07-17 12:45:00+00:00,train
2946019,2026-07-17 12:45:00+00:00,train
2946020,2026-07-17 12:45:00+00:00,train
2946021,2026-07-17 12:45:00+00:00,train
2946089,2026-07-17 13:00:00+00:00,train
2946087,2026-07-17 13:00:00+00:00,train
2946086,2026-07-17 13:00:00+00:00,train
2946085,2026-07-17 13:00:00+00:00,train
2946083,2026-07-17 13:00:00+00:00,train
2946161,2026-07-17 13:15:00+00:00,train
2946164,2026-07-17 13:15:00+00:00,train
2946167,2026-07-17 13:15:00+00:00,train
2946171,2026-07-17 13:15:00+00:00,train
2946173,2026-07-17 13:15:00+00:00,train
2946201,2026-07-17 13:30:00+00:00,train
2946205,2026-07-17 13:30:00+00:00,train
2946207,2026-07-17 13:30:00+00:00,train
2946211,2026-07-17 13:30:00+00:00,train
2946212,2026-07-17 13:30:00+00:00,train
2946233,2026-07-17 13:45:00+00:00,train
2946232,2026-07-17 13:45:00+00:00,train
2946237,2026-07-17 13:45:00+00:00,train
2946228,2026-07-17 13:45:00+00:00,train
2946231,2026-07-17 13:45:00+00:00,train
2946414,2026-07-17 14:00:00+00:00,train
2946416,2026-07-17 14:00:00+00:00,train
2946419,2026-07-17 14:00:00+00:00,train
2946420,2026-07-17 14:00:00+00:00,train
2946424,2026-07-17 14:00:00+00:00,train
2946535,2026-07-17 14:15:00+00:00,train
2946538,2026-07-17 14:15:00+00:00,train
2946539,2026-07-17 14:15:00+00:00,train
2946542,2026-07-17 14:15:00+00:00,train
2946543,2026-07-17 14:15:00+00:00,train
2946688,2026-07-17 14:30:00+00:00,train
2946687,2026-07-17 14:30:00+00:00,train
2946692,2026-07-17 14:30:00+00:00,train
2946683,2026-07-17 14:30:00+00:00,train
2946685,2026-07-17 14:30:00+00:00,train
2946726,2026-07-17 14:45:00+00:00,train
2946728,2026-07-17 14:45:00+00:00,train
2946731,2026-07-17 14:45:00+00:00,train
2946737,2026-07-17 14:45:00+00:00,train
2946738,2026-07-17 14:45:00+00:00,train
2946807,2026-07-17 15:00:00+00:00,train
2946805,2026-07-17 15:00:00+00:00,train
2946802,2026-07-17 15:00:00+00:00,train
2946801,2026-07-17 15:00:00+00:00,train
2946803,2026-07-17 15:00:00+00:00,train
2946915,2026-07-17 15:15:00+00:00,train
2946905,2026-07-17 15:15:00+00:00,train
2946910,2026-07-17 15:15:00+00:00,train
2946913,2026-07-17 15:15:00+00:00,train
2946914,2026-07-17 15:15:00+00:00,train
2946942,2026-07-17 15:30:00+00:00,train
2946945,2026-07-17 15:30:00+00:00,train
2946937,2026-07-17 15:30:00+00:00,train
2946940,2026-07-17 15:30:00+00:00,train
2946946,2026-07-17 15:30:00+00:00,train
2946980,2026-07-17 15:45:00+00:00,train
2946979,2026-07-17 15:45:00+00:00,train
2946969,2026-07-17 15:45:00+00:00,train
2946975,2026-07-17 15:45:00+00:00,train
2946976,2026-07-17 15:45:00+00:00,train
2947056,2026-07-17 16:00:00+00:00,train
2947058,2026-07-17 16:00:00+00:00,train
2947059,2026-07-17 16:00:00+00:00,train
2947060,2026-07-17 16:00:00+00:00,train
2947067,2026-07-17 16:00:00+00:00,train
2947334,2026-07-17 16:15:00+00:00,train
2947321,2026-07-17 16:15:00+00:00,train
2947329,2026-07-17 16:15:00+00:00,train
2947315,2026-07-17 16:15:00+00:00,train
2947317,2026-07-17 16:15:00+00:00,train
2947475,2026-07-17 16:30:00+00:00,train
2947478,2026-07-17 16:30:00+00:00,train
2947480,2026-07-17 16:30:00+00:00,train
2947481,2026-07-17 16:30:00+00:00,train
2947482,2026-07-17 16:30:00+00:00,train
2947745,2026-07-17 16:45:00+00:00,train
2947743,2026-07-17 16:45:00+00:00,train
2947532,2026-07-17 16:45:00+00:00,train
2947533,2026-07-17 16:45:00+00:00,train
2947741,2026-07-17 16:45:00+00:00,train
2947762,2026-07-17 17:00:00+00:00,train
2947768,2026-07-17 17:00:00+00:00,train
2947769,2026-07-17 17:00:00+00:00,train
2947770,2026-07-17 17:00:00+00:00,train
2947772,2026-07-17 17:00:00+00:00,train
2948462,2026-07-17 17:15:00+00:00,train
2948463,2026-07-17 17:15:00+00:00,train
2948469,2026-07-17 17:15:00+00:00,train
2948470,2026-07-17 17:15:00+00:00,train
2948472,2026-07-17 17:15:00+00:00,train
2948593,2026-07-17 17:30:00+00:00,train
2948592,2026-07-17 17:30:00+00:00,train
2948583,2026-07-17 17:30:00+00:00,train
2948587,2026-07-17 17:30:00+00:00,train
2948589,2026-07-17 17:30:00+00:00,train
2948707,2026-07-17 17:45:00+00:00,train
2948711,2026-07-17 17:45:00+00:00,train
2948712,2026-07-17 17:45:00+00:00,train
2948715,2026-07-17 17:45:00+00:00,train
2948718,2026-07-17 17:45:00+00:00,train
2948778,2026-07-17 18:00:00+00:00,train
2948779,2026-07-17 18:00:00+00:00,train
2948784,2026-07-17 18:00:00+00:00,train
2948785,2026-07-17 18:00:00+00:00,train
2948787,2026-07-17 18:00:00+00:00,train
2949595,2026-07-17 18:15:00+00:00,train
2949592,2026-07-17 18:15:00+00:00,train
2949588,2026-07-17 18:15:00+00:00,train
2949584,2026-07-17 18:15:00+00:00,train
2949587,2026-07-17 18:15:00+00:00,train
2950508,2026-07-17 18:30:00+00:00,train
2950509,2026-07-17 18:30:00+00:00,train
2950514,2026-07-17 18:30:00+00:00,train
2950515,2026-07-17 18:30:00+00:00,train
2950519,2026-07-17 18:30:00+00:00,train
2950544,2026-07-17 18:45:00+00:00,train
2950547,2026-07-17 18:45:00+00:00,train
2950549,2026-07-17 18:45:00+00:00,train
2950550,2026-07-17 18:45:00+00:00,train
2950552,2026-07-17 18:45:00+00:00,train
2950639,2026-07-17 19:00:00+00:00,train
2950638,2026-07-17 19:00:00+00:00,train
2950630,2026-07-17 19:00:00+00:00,train
2950631,2026-07-17 19:00:00+00:00,train
2950636,2026-07-17 19:00:00+00:00,train
2950828,2026-07-17 19:15:00+00:00,train
2950829,2026-07-17 19:15:00+00:00,train
2950831,2026-07-17 19:15:00+00:00,train
2950836,2026-07-17 19:15:00+00:00,train
2950838,2026-07-17 19:15:00+00:00,train
2950863,2026-07-17 19:30:00+00:00,train
2950864,2026-07-17 19:30:00+00:00,train
2950872,2026-07-17 19:30:00+00:00,train
2950874,2026-07-17 19:30:00+00:00,train
2950875,2026-07-17 19:30:00+00:00,train
2950909,2026-07-17 19:45:00+00:00,train
2950905,2026-07-17 19:45:00+00:00,train
2950899,2026-07-17 19:45:00+00:00,train
2950900,2026-07-17 19:45:00+00:00,train
2950903,2026-07-17 19:45:00+00:00,train
2950985,2026-07-17 20:00:00+00:00,train
2950987,2026-07-17 20:00:00+00:00,train
2950989,2026-07-17 20:00:00+00:00,train
2950994,2026-07-17 20:00:00+00:00,train
2950997,2026-07-17 20:00:00+00:00,train
2951025,2026-07-17 20:15:00+00:00,train
2951029,2026-07-17 20:15:00+00:00,train
2951030,2026-07-17 20:15:00+00:00,train
2951042,2026-07-17 20:15:00+00:00,train
2951043,2026-07-17 20:15:00+00:00,train
2951096,2026-07-17 20:30:00+00:00,train
2951098,2026-07-17 20:30:00+00:00,train
2951094,2026-07-17 20:30:00+00:00,train
2951088,2026-07-17 20:30:00+00:00,train
2951092,2026-07-17 20:30:00+00:00,train
2951174,2026-07-17 20:45:00+00:00,train
2951178,2026-07-17 20:45:00+00:00,train
2951181,2026-07-17 20:45:00+00:00,train
2951184,2026-07-17 20:45:00+00:00,train
2951186,2026-07-17 20:45:00+00:00,train
2951369,2026-07-17 21:00:00+00:00,train
2951370,2026-07-17 21:00:00+00:00,train
2951373,2026-07-17 21:00:00+00:00,train
2951380,2026-07-17 21:00:00+00:00,train
2951381,2026-07-17 21:00:00+00:00,train
2951448,2026-07-17 21:15:00+00:00,train
2951446,2026-07-17 21:15:00+00:00,train
2951440,2026-07-17 21:15:00+00:00,train
2951436,2026-07-17 21:15:00+00:00,train
2951438,2026-07-17 21:15:00+00:00,train
2951476,2026-07-17 21:30:00+00:00,train
2951478,2026-07-17 21:30:00+00:00,train
2951481,2026-07-17 21:30:00+00:00,train
2951485,2026-07-17 21:30:00+00:00,train
2951487,2026-07-17 21:30:00+00:00,train
2951507,2026-07-17 21:45:00+00:00,train
2951510,2026-07-17 21:45:00+00:00,train
2951511,2026-07-17 21:45:00+00:00,train
2951516,2026-07-17 21:45:00+00:00,train
2951517,2026-07-17 21:45:00+00:00,train
2951660,2026-07-17 22:00:00+00:00,train
2951656,2026-07-17 22:00:00+00:00,train
2951649,2026-07-17 22:00:00+00:00,train
2951650,2026-07-17 22:00:00+00:00,train
2951654,2026-07-17 22:00:00+00:00,train
2951897,2026-07-17 22:15:00+00:00,train
2951900,2026-07-17 22:15:00+00:00,train
2951901,2026-07-17 22:15:00+00:00,train
2951905,2026-07-17 22:15:00+00:00,train
2951908,2026-07-17 22:15:00+00:00,train
2951986,2026-07-17 22:30:00+00:00,train
2951989,2026-07-17 22:30:00+00:00,train
2951990,2026-07-17 22:30:00+00:00,train
2951991,2026-07-17 22:30:00+00:00,train
2951998,2026-07-17 22:30:00+00:00,train
2952035,2026-07-17 22:45:00+00:00,train
2952031,2026-07-17 22:45:00+00:00,train
2952030,2026-07-17 22:45:00+00:00,train
2952029,2026-07-17 22:45:00+00:00,train
2952026,2026-07-17 22:45:00+00:00,train
2952122,2026-07-17 23:00:00+00:00,train
2952127,2026-07-17 23:00:00+00:00,train
2952130,2026-07-17 23:00:00+00:00,train
2952132,2026-07-17 23:00:00+00:00,train
2952134,2026-07-17 23:00:00+00:00,train
2953313,2026-07-17 23:15:00+00:00,train
2953315,2026-07-17 23:15:00+00:00,train
2953318,2026-07-17 23:15:00+00:00,train
2953319,2026-07-17 23:15:00+00:00,train
2953325,2026-07-17 23:15:00+00:00,train
2953364,2026-07-17 23:30:00+00:00,train
2953359,2026-07-17 23:30:00+00:00,train
2953358,2026-07-17 23:30:00+00:00,train
2953353,2026-07-17 23:30:00+00:00,train
2953356,2026-07-17 23:30:00+00:00,train
2953399,2026-07-17 23:45:00+00:00,train
2953400,2026-07-17 23:45:00+00:00,train
2953401,2026-07-17 23:45:00+00:00,train
2953404,2026-07-17 23:45:00+00:00,train
2953406,2026-07-17 23:45:00+00:00,train
2953552,2026-07-18 00:00:00+00:00,train
2953553,2026-07-18 00:00:00+00:00,train
2953554,2026-07-18 00:00:00+00:00,train
2953556,2026-07-18 00:00:00+00:00,train
2953563,2026-07-18 00:00:00+00:00,train
2953692,2026-07-18 00:15:00+00:00,train
2953691,2026-07-18 00:15:00+00:00,train
2953689,2026-07-18 00:15:00+00:00,train
2953688,2026-07-18 00:15:00+00:00,train
2953690,2026-07-18 00:15:00+00:00,train
2953773,2026-07-18 00:30:00+00:00,train
2953777,2026-07-18 00:30:00+00:00,train
2953781,2026-07-18 00:30:00+00:00,train
2953783,2026-07-18 00:30:00+00:00,train
2953786,2026-07-18 00:30:00+00:00,train
2953812,2026-07-18 00:45:00+00:00,train
2953815,2026-07-18 00:45:00+00:00,train
2953820,2026-07-18 00:45:00+00:00,train
2953821,2026-07-18 00:45:00+00:00,train
2953822,2026-07-18 00:45:00+00:00,train
2954111,2026-07-18 01:00:00+00:00,train
2954110,2026-07-18 01:00:00+00:00,train
2954109,2026-07-18 01:00:00+00:00,train
2954099,2026-07-18 01:00:00+00:00,train
2954100,2026-07-18 01:00:00+00:00,train
2954321,2026-07-18 01:15:00+00:00,train
2954324,2026-07-18 01:15:00+00:00,train
2954325,2026-07-18 01:15:00+00:00,train
2954328,2026-07-18 01:15:00+00:00,train
2954329,2026-07-18 01:15:00+00:00,train
2954358,2026-07-18 01:30:00+00:00,train
2954361,2026-07-18 01:30:00+00:00,train
2954363,2026-07-18 01:30:00+00:00,train
2954365,2026-07-18 01:30:00+00:00,train
2954367,2026-07-18 01:30:00+00:00,train
2954418,2026-07-18 01:45:00+00:00,train
2954417,2026-07-18 01:45:00+00:00,train
2954407,2026-07-18 01:45:00+00:00,train
2954409,2026-07-18 01:45:00+00:00,train
2954416,2026-07-18 01:45:00+00:00,train
2954482,2026-07-18 02:00:00+00:00,train
2954485,2026-07-18 02:00:00+00:00,train
2954487,2026-07-18 02:00:00+00:00,train
2954490,2026-07-18 02:00:00+00:00,train
2954491,2026-07-18 02:00:00+00:00,train
2954558,2026-07-18 02:15:00+00:00,train
2954559,2026-07-18 02:15:00+00:00,train
2954561,2026-07-18 02:15:00+00:00,train
2954562,2026-07-18 02:15:00+00:00,train
2954565,2026-07-18 02:15:00+00:00,train
2954612,2026-07-18 02:30:00+00:00,train
2954613,2026-07-18 02:30:00+00:00,train
2954608,2026-07-18 02:30:00+00:00,train
2954604,2026-07-18 02:30:00+00:00,train
2954606,2026-07-18 02:30:00+00:00,train
2954664,2026-07-18 02:45:00+00:00,train
2954667,2026-07-18 02:45:00+00:00,train
2954670,2026-07-18 02:45:00+00:00,train
2954672,2026-07-18 02:45:00+00:00,train
2954673,2026-07-18 02:45:00+00:00,train
2954871,2026-07-18 03:00:00+00:00,train
2954872,2026-07-18 03:00:00+00:00,train
2954873,2026-07-18 03:00:00+00:00,train
2954878,2026-07-18 03:00:00+00:00,train
2954879,2026-07-18 03:00:00+00:00,train
2955036,2026-07-18 03:15:00+00:00,train
2955035,2026-07-18 03:15:00+00:00,train
2955033,2026-07-18 03:15:00+00:00,train
2955030,2026-07-18 03:15:00+00:00,train
2955031,2026-07-18 03:15:00+00:00,train
2955169,2026-07-18 03:30:00+00:00,train
2955174,2026-07-18 03:30:00+00:00,train
2955175,2026-07-18 03:30:00+00:00,train
2955176,2026-07-18 03:30:00+00:00,train
2955177,2026-07-18 03:30:00+00:00,train
2955227,2026-07-18 03:45:00+00:00,train
2955228,2026-07-18 03:45:00+00:00,train
2955229,2026-07-18 03:45:00+00:00,train
2955230,2026-07-18 03:45:00+00:00,train
2955234,2026-07-18 03:45:00+00:00,train
2955356,2026-07-18 04:00:00+00:00,train
2955350,2026-07-18 04:00:00+00:00,train
2955345,2026-07-18 04:00:00+00:00,train
2955348,2026-07-18 04:00:00+00:00,train
2955349,2026-07-18 04:00:00+00:00,train
2955726,2026-07-18 04:15:00+00:00,train
2955728,2026-07-18 04:15:00+00:00,train
2955731,2026-07-18 04:15:00+00:00,train
2955733,2026-07-18 04:15:00+00:00,train
2955737,2026-07-18 04:15:00+00:00,train
2955867,2026-07-18 04:30:00+00:00,train
2955872,2026-07-18 04:30:00+00:00,train
2955873,2026-07-18 04:30:00+00:00,train
2955874,2026-07-18 04:30:00+00:00,train
2955878,2026-07-18 04:30:00+00:00,train
2955972,2026-07-18 04:45:00+00:00,train
2955968,2026-07-18 04:45:00+00:00,train
2955970,2026-07-18 04:45:00+00:00,train
2955962,2026-07-18 04:45:00+00:00,train
2955966,2026-07-18 04:45:00+00:00,train
2956030,2026-07-18 05:00:00+00:00,train
2956034,2026-07-18 05:00:00+00:00,train
2956035,2026-07-18 05:00:00+00:00,train
2956038,2026-07-18 05:00:00+00:00,train
2956040,2026-07-18 05:00:00+00:00,train
2956677,2026-07-18 05:15:00+00:00,train
2956680,2026-07-18 05:15:00+00:00,train
2956686,2026-07-18 05:15:00+00:00,train
2956687,2026-07-18 05:15:00+00:00,train
2956690,2026-07-18 05:15:00+00:00,train
2956719,2026-07-18 05:30:00+00:00,train
2956716,2026-07-18 05:30:00+00:00,train
2956714,2026-07-18 05:30:00+00:00,train
2956713,2026-07-18 05:30:00+00:00,train
2956711,2026-07-18 05:30:00+00:00,train
2956744,2026-07-18 05:45:00+00:00,train
2956747,2026-07-18 05:45:00+00:00,train
2956748,2026-07-18 05:45:00+00:00,train
2956752,2026-07-18 05:45:00+00:00,train
2956753,2026-07-18 05:45:00+00:00,train
2956847,2026-07-18 06:00:00+00:00,train
2956850,2026-07-18 06:00:00+00:00,train
2956851,2026-07-18 06:00:00+00:00,train
2956858,2026-07-18 06:00:00+00:00,train
2956859,2026-07-18 06:00:00+00:00,train
2956964,2026-07-18 06:15:00+00:00,train
2956958,2026-07-18 06:15:00+00:00,train
2956954,2026-07-18 06:15:00+00:00,train
2956951,2026-07-18 06:15:00+00:00,train
2956956,2026-07-18 06:15:00+00:00,train
2956985,2026-07-18 06:30:00+00:00,train
2956986,2026-07-18 06:30:00+00:00,train
2956989,2026-07-18 06:30:00+00:00,train
2956990,2026-07-18 06:30:00+00:00,train
2956992,2026-07-18 06:30:00+00:00,train
2957018,2026-07-18 06:45:00+00:00,train
2957008,2026-07-18 06:45:00+00:00,train
2957009,2026-07-18 06:45:00+00:00,train
2957010,2026-07-18 06:45:00+00:00,train
2957011,2026-07-18 06:45:00+00:00,train
2957092,2026-07-18 07:00:00+00:00,train
2957091,2026-07-18 07:00:00+00:00,train
2957090,2026-07-18 07:00:00+00:00,train
2957086,2026-07-18 07:00:00+00:00,train
2957087,2026-07-18 07:00:00+00:00,train
2957122,2026-07-18 07:15:00+00:00,train
2957126,2026-07-18 07:15:00+00:00,train
2957127,2026-07-18 07:15:00+00:00,train
2957128,2026-07-18 07:15:00+00:00,train
2957130,2026-07-18 07:15:00+00:00,train
2957154,2026-07-18 07:30:00+00:00,train
2957160,2026-07-18 07:30:00+00:00,train
2957162,2026-07-18 07:30:00+00:00,train
2957163,2026-07-18 07:30:00+00:00,train
2957167,2026-07-18 07:30:00+00:00,train
2957195,2026-07-18 07:45:00+00:00,train
2957186,2026-07-18 07:45:00+00:00,train
2957188,2026-07-18 07:45:00+00:00,train
2957182,2026-07-18 07:45:00+00:00,train
2957183,2026-07-18 07:45:00+00:00,train
2957298,2026-07-18 08:00:00+00:00,train
2957299,2026-07-18 08:00:00+00:00,train
2957300,2026-07-18 08:00:00+00:00,train
2957301,2026-07-18 08:00:00+00:00,train
2957307,2026-07-18 08:00:00+00:00,train
2957374,2026-07-18 08:15:00+00:00,train
2957376,2026-07-18 08:15:00+00:00,train
2957377,2026-07-18 08:15:00+00:00,train
2957382,2026-07-18 08:15:00+00:00,train
2957384,2026-07-18 08:15:00+00:00,train
2957426,2026-07-18 08:30:00+00:00,train
2957422,2026-07-18 08:30:00+00:00,train
2957419,2026-07-18 08:30:00+00:00,train
2957417,2026-07-18 08:30:00+00:00,train
2957420,2026-07-18 08:30:00+00:00,train
2957449,2026-07-18 08:45:00+00:00,train
2957450,2026-07-18 08:45:00+00:00,train
2957455,2026-07-18 08:45:00+00:00,train
2957456,2026-07-18 08:45:00+00:00,train
2957457,2026-07-18 08:45:00+00:00,train
2957566,2026-07-18 09:00:00+00:00,train
2957568,2026-07-18 09:00:00+00:00,train
2957570,2026-07-18 09:00:00+00:00,train
2957571,2026-07-18 09:00:00+00:00,train
2957574,2026-07-18 09:00:00+00:00,train
2957631,2026-07-18 09:15:00+00:00,train
2957630,2026-07-18 09:15:00+00:00,train
2957629,2026-07-18 09:15:00+00:00,train
2957623,2026-07-18 09:15:00+00:00,train
2957627,2026-07-18 09:15:00+00:00,train
2957658,2026-07-18 09:30:00+00:00,train
2957663,2026-07-18 09:30:00+00:00,train
2957665,2026-07-18 09:30:00+00:00,train
2957668,2026-07-18 09:30:00+00:00,train
2957669,2026-07-18 09:30:00+00:00,train
2957692,2026-07-18 09:45:00+00:00,train
2957697,2026-07-18 09:45:00+00:00,train
2957698,2026-07-18 09:45:00+00:00,train
2957700,2026-07-18 09:45:00+00:00,train
2957703,2026-07-18 09:45:00+00:00,train
2957791,2026-07-18 10:00:00+00:00,train
2957789,2026-07-18 10:00:00+00:00,train
2957788,2026-07-18 10:00:00+00:00,train
2957785,2026-07-18 10:00:00+00:00,train
2957786,2026-07-18 10:00:00+00:00,train
2957981,2026-07-18 10:15:00+00:00,train
2957984,2026-07-18 10:15:00+00:00,train
2957985,2026-07-18 10:15:00+00:00,train
2957986,2026-07-18 10:15:00+00:00,train
2957993,2026-07-18 10:15:00+00:00,train
2958028,2026-07-18 10:30:00+00:00,train
2958030,2026-07-18 10:30:00+00:00,train
2958033,2026-07-18 10:30:00+00:00,train
2958039,2026-07-18 10:30:00+00:00,train
2958040,2026-07-18 10:30:00+00:00,train
2958076,2026-07-18 10:45:00+00:00,train
