measure,n,days,win_rate,pnl,expectancy,avg_win,avg_loss,payoff,max_drawdown,median,top1,top3_share,top5_share,ex_top5_pnl,entry_policy,entry_rule,asset,variant,price_bin,status,exp_ci95,p_perm,day_var,holm_adj_p
gross,15,4,0.5333,-6.7092,-0.447279,0.0364,-1.0,0.0364,6.8342,0.0204,0.0417,-0.0186,-0.0311,-6.9175,GRID,T-12,SOL,YES_OUTSIDER,"[0.90,0.99]",INSUFFICIENT_SAMPLE,,,,
gross,218,28,0.5642,5.7659,0.026449,0.8192,-1.0,0.8192,11.9885,0.7241,0.9608,0.4999,0.8332,0.962,GRID,T-12,XRP,YES_FAVORITE,"[0.50,0.60)",OK,"[-0.067219, 0.112264]",0.285357,3.705867,1.0
gross,233,28,0.6309,-6.062,-0.026017,0.5438,-1.0,0.5438,12.9982,0.4925,0.6667,-0.3299,-0.5499,-9.3954,GRID,T-12,XRP,YES_FAVORITE,"[0.60,0.70)",OK,"[-0.102867, 0.043793]",0.754123,2.803365,1.0
gross,222,28,0.7387,-0.7113,-0.003204,0.3493,-1.0,0.3493,8.4962,0.3158,0.4286,-1.8075,-3.0125,-2.8542,GRID,T-12,XRP,YES_FAVORITE,"[0.70,0.80)",OK,"[-0.066976, 0.058134]",0.53973,1.802232,1.0
gross,171,28,0.8655,4.8971,0.028638,0.1885,-1.0,0.1885,3.9144,0.1765,0.25,0.1532,0.2553,3.6471,GRID,T-12,XRP,YES_FAVORITE,"[0.80,0.90)",OK,"[-0.016374, 0.07456]",0.10045,0.547563,1.0
gross,46,17,0.8913,-1.9576,-0.042556,0.0742,-1.0,0.0742,2.2665,0.0695,0.1111,-0.1703,-0.2838,-2.5131,GRID,T-12,XRP,YES_FAVORITE,"[0.90,0.99]",OK,"[-0.139841, 0.04039]",0.829085,0.250153,1.0
gross,1,1,0.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,GRID,T-12,XRP,YES_OUTSIDER,"[0.01,0.05)",INSUFFICIENT_SAMPLE,,,,
gross,17,14,0.0,-17.0,-1.0,0.0,-1.0,0.0,17.0,-1.0,-1.0,0.1765,0.2941,-12.0,GRID,T-12,XRP,YES_OUTSIDER,"[0.05,0.10)",OK,"[-1.0, -1.0]",1.0,0.168367,1.0
gross,35,19,0.0571,-18.3333,-0.52381,7.3333,-1.0,7.3333,23.6667,-1.0,7.3333,-0.7455,-0.6364,-30.0,GRID,T-12,XRP,YES_OUTSIDER,"[0.10,0.15)",OK,"[-1.0, 0.068376]",0.990005,5.063096,1.0
gross,85,28,0.1294,-20.8836,-0.24569,4.8288,-1.0,4.8288,32.2792,-1.0,5.6667,-0.7741,-1.2593,-47.1827,GRID,T-12,XRP,YES_OUTSIDER,"[0.15,0.20)",OK,"[-0.595035, 0.170236]",0.906047,9.841033,1.0
gross,86,24,0.2674,20.0305,0.232913,3.61,-1.0,3.61,13.0,-1.0,4.0,0.5991,0.9985,0.0305,GRID,T-12,XRP,YES_OUTSIDER,"[0.20,0.25)",OK,"[-0.203152, 0.699671]",0.147926,15.425054,1.0
gross,110,25,0.3545,33.8141,0.307401,2.6875,-1.0,2.6875,8.848,-1.0,3.0,0.2662,0.4436,18.8141,GRID,T-12,XRP,YES_OUTSIDER,"[0.25,0.30)",OK,"[-0.011405, 0.647216]",0.030985,12.724636,1.0
gross,131,28,0.2061,-46.0184,-0.351286,2.1475,-1.0,2.1475,48.2443,-1.0,2.3333,-0.1521,-0.2535,-57.6851,GRID,T-12,XRP,YES_OUTSIDER,"[0.30,0.35)",OK,"[-0.57343, -0.09863]",0.997001,9.96873,1.0
gross,118,27,0.3729,1.4088,0.011939,1.7138,-1.0,1.7138,15.8519,-1.0,1.8571,3.9548,6.5914,-7.877,GRID,T-12,XRP,YES_OUTSIDER,"[0.35,0.40)",OK,"[-0.235568, 0.2831]",0.447276,8.304578,1.0
gross,285,28,0.4491,3.7241,0.013067,1.2557,-1.0,1.2557,25.1,-1.0,1.5,1.2084,2.0139,-3.7759,GRID,T-12,XRP,YES_OUTSIDER,"[0.40,0.50)",OK,"[-0.111072, 0.154987]",0.384808,13.429808,1.0
gross,87,25,0.3563,-27.4355,-0.31535,0.9214,-1.0,0.9214,29.5074,-1.0,1.0,-0.1093,-0.1822,-32.4355,GRID,T-12,XRP,YES_OUTSIDER,"[0.50,0.60)",OK,"[-0.484127, -0.152231]",0.9995,2.70007,1.0
gross,11,4,0.6364,-3.8571,-0.350649,0.0204,-1.0,0.0204,3.9388,0.0204,0.0204,-0.0159,-0.0265,-3.9592,GRID,T-12,XRP,YES_OUTSIDER,"[0.90,0.99]",INSUFFICIENT_SAMPLE,,,,
gross,26,14,1.0,0.0935,0.003595,0.0036,0.0,,0.0,0.0035,0.0091,0.2806,0.3881,0.0572,GRID,T-5,BTC,YES_FAVORITE,ABOVE_0.99,OK,"[0.002749, 0.004731]",0.0005,1.9e-05,0.1545
gross,70,18,0.5714,3.3303,0.047576,0.8333,-1.0,0.8333,8.0198,0.7095,0.9608,0.8655,1.4425,-1.4736,GRID,T-5,BTC,YES_FAVORITE,"[0.50,0.60)",OK,"[-0.180673, 0.268645]",0.352324,3.299279,1.0
gross,71,21,0.6479,0.1836,0.002586,0.5475,-1.0,0.5475,7.3043,0.4925,0.6667,10.8939,18.0077,-3.1224,GRID,T-5,BTC,YES_FAVORITE,"[0.60,0.70)",OK,"[-0.154752, 0.166288]",0.496252,1.572725,1.0
gross,109,24,0.7615,1.5829,0.014522,0.3323,-1.0,0.3323,4.2745,0.2987,0.4286,0.8123,1.3538,-0.56,GRID,T-5,BTC,YES_FAVORITE,"[0.70,0.80)",OK,"[-0.081818, 0.106844]",0.389805,1.109188,1.0
gross,119,20,0.8571,0.7946,0.006677,0.1745,-1.0,0.1745,3.6192,0.1628,0.25,0.9438,1.5731,-0.4554,GRID,T-5,BTC,YES_FAVORITE,"[0.80,0.90)",OK,"[-0.083946, 0.084309]",0.443278,1.262536,1.0
gross,288,24,0.9549,0.5023,0.001744,0.0491,-1.0,0.0491,5.2506,0.0417,0.1111,0.6636,1.106,-0.0532,GRID,T-5,BTC,YES_FAVORITE,"[0.90,0.99]",OK,"[-0.020182, 0.023843]",0.443278,0.417031,1.0
gross,19,13,0.0,-19.0,-1.0,0.0,-1.0,0.0,19.0,-1.0,-1.0,0.1579,0.2632,-14.0,GRID,T-5,BTC,YES_OUTSIDER,BELOW_0.01,OK,"[-1.0, -1.0]",1.0,0.248521,1.0
gross,120,25,0.0167,-70.0,-0.583333,24.0,-1.0,24.0,78.0,-1.0,24.0,-0.6714,-0.6429,-115.0,GRID,T-5,BTC,YES_OUTSIDER,"[0.01,0.05)",OK,"[-1.0, -0.007937]",0.996002,43.12,1.0
gross,139,25,0.0504,-35.6667,-0.256595,13.7619,-1.0,13.7619,53.0,-1.0,19.0,-1.4112,-2.0561,-109.0,GRID,T-5,BTC,YES_OUTSIDER,"[0.05,0.10)",OK,"[-0.711538, 0.328829]",0.825087,55.040178,1.0
gross,92,22,0.1413,17.7869,0.193336,7.4451,-1.0,7.4451,16.0,-1.0,9.0,1.518,2.3851,-24.6374,GRID,T-5,BTC,YES_OUTSIDER,"[0.10,0.15)",OK,"[-0.385944, 0.863277]",0.281859,40.655481,1.0
gross,75,22,0.1733,0.4446,0.005928,4.8034,-1.0,4.8034,25.4444,-1.0,5.6667,36.3607,58.3227,-25.4868,GRID,T-5,BTC,YES_OUTSIDER,"[0.15,0.20)",OK,"[-0.568081, 0.613029]",0.488756,22.934042,1.0
gross,54,22,0.2963,17.2949,0.320277,3.4559,-1.0,3.4559,13.0,-1.0,4.0,0.6663,1.0888,-1.5362,GRID,T-5,BTC,YES_OUTSIDER,"[0.20,0.25)",OK,"[-0.352101, 1.089666]",0.191904,20.34252,1.0
gross,55,17,0.2,-14.5756,-0.26501,2.6749,-1.0,2.6749,19.9931,-1.0,3.0,-0.5964,-0.9771,-28.8177,GRID,T-5,BTC,YES_OUTSIDER,"[0.25,0.30)",OK,"[-0.591625, 0.056113]",0.944028,4.784162,1.0
gross,51,18,0.2745,-7.6266,-0.149541,2.0981,-1.0,2.0981,13.7449,-1.0,2.3333,-0.9178,-1.5015,-19.0782,GRID,T-5,BTC,YES_OUTSIDER,"[0.30,0.35)",OK,"[-0.589675, 0.315799]",0.754623,7.540341,1.0
gross,48,21,0.4583,11.1943,0.233214,1.6906,-1.0,1.6906,5.0,-1.0,1.8571,0.4977,0.8224,1.9879,GRID,T-5,BTC,YES_OUTSIDER,"[0.35,0.40)",OK,"[-0.066051, 0.617025]",0.075962,2.980764,1.0
gross,79,22,0.4684,4.985,0.063101,1.2699,-1.0,1.2699,12.0934,-1.0,1.5,0.9027,1.5045,-2.515,GRID,T-5,BTC,YES_OUTSIDER,"[0.40,0.50)",OK,"[-0.190189, 0.282798]",0.312844,4.129596,1.0
gross,15,10,0.4,-3.1524,-0.210162,0.9746,-1.0,0.9746,6.0392,-1.0,1.0,-0.9516,-1.5736,-8.1132,GRID,T-5,BTC,YES_OUTSIDER,"[0.50,0.60)",OK,"[-0.54717, 0.126685]",0.930035,0.609901,1.0
gross,1,1,0.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,GRID,T-5,BTC,YES_OUTSIDER,"[0.90,0.99]",INSUFFICIENT_SAMPLE,,,,
gross,30,16,1.0,0.0431,0.001436,0.0014,0.0,,0.0,0.001,0.004,0.2329,0.3726,0.027,GRID,T-5,DOGE,YES_FAVORITE,ABOVE_0.99,OK,"[0.001126, 0.001734]",0.0005,4e-06,0.1545
gross,63,23,0.4921,-6.1564,-0.097721,0.8337,-1.0,0.8337,9.328,-1.0,0.9608,-0.4682,-0.7803,-10.9603,GRID,T-5,DOGE,YES_FAVORITE,"[0.50,0.60)",OK,"[-0.331665, 0.070818]",0.870565,1.507301,1.0
gross,73,21,0.6712,2.9219,0.040025,0.5494,-1.0,0.5494,4.1268,0.4925,0.6667,0.6845,1.1221,-0.3568,GRID,T-5,DOGE,YES_FAVORITE,"[0.60,0.70)",OK,"[-0.126193, 0.203053]",0.297851,1.730889,1.0
gross,96,25,0.7083,-5.1956,-0.05412,0.3354,-1.0,0.3354,6.6245,0.2987,0.4286,-0.2475,-0.4047,-7.2982,GRID,T-5,DOGE,YES_FAVORITE,"[0.70,0.80)",OK,"[-0.158028, 0.032717]",0.885557,0.768936,1.0
gross,130,23,0.8308,-2.3714,-0.018242,0.1817,-1.0,0.1817,5.3027,0.1628,0.25,-0.3163,-0.5271,-3.6214,GRID,T-5,DOGE,YES_FAVORITE,"[0.80,0.90)",OK,"[-0.10008, 0.060476]",0.685157,1.16057,1.0
gross,293,23,0.9829,5.369,0.018324,0.036,-1.0,0.036,1.8765,0.0204,0.1111,0.0621,0.1035,4.8134,GRID,T-5,DOGE,YES_FAVORITE,"[0.90,0.99]",OK,"[0.00568, 0.030498]",0.001,0.150741,0.3
gross,117,23,0.0171,-42.0,-0.358974,36.5,-1.0,36.5,92.0,-1.0,49.0,-1.7143,-1.6667,-112.0,GRID,T-5,DOGE,YES_OUTSIDER,"[0.01,0.05)",OK,"[-1.0, 0.521739]",0.785607,98.926276,1.0
gross,136,25,0.0441,-42.4286,-0.311975,14.5952,-1.0,14.5952,50.2143,-1.0,19.0,-1.2088,-1.7929,-118.5,GRID,T-5,DOGE,YES_OUTSIDER,"[0.05,0.10)",OK,"[-0.75426, 0.12013]",0.926037,35.774808,1.0
gross,90,23,0.0667,-36.0606,-0.400673,7.9899,-1.0,7.9899,42.1515,-1.0,9.0,-0.6983,-1.1261,-76.6667,GRID,T-5,DOGE,YES_OUTSIDER,"[0.10,0.15)",OK,"[-0.797393, 0.036772]",0.973513,16.763382,1.0
gross,63,24,0.127,-17.3903,-0.276036,4.7012,-1.0,4.7012,27.2237,-1.0,5.25,-0.8845,-1.4273,-42.2105,GRID,T-5,DOGE,YES_OUTSIDER,"[0.15,0.20)",OK,"[-0.651009, 0.144602]",0.909045,7.231786,1.0
gross,50,23,0.16,-13.6989,-0.273979,3.5376,-1.0,3.5376,22.6522,-1.0,4.0,-0.8428,-1.346,-32.1377,GRID,T-5,DOGE,YES_OUTSIDER,"[0.20,0.25)",OK,"[-0.796296, 0.192358]",0.870065,6.734722,1.0
gross,49,17,0.1429,-23.1246,-0.471931,2.6965,-1.0,2.6965,24.8283,-1.0,3.0,-0.3764,-0.6045,-37.1034,GRID,T-5,DOGE,YES_OUTSIDER,"[0.25,0.30)",OK,"[-0.835404, -0.089839]",0.985507,5.920281,1.0
gross,36,17,0.2778,-4.5049,-0.125137,2.1495,-1.0,2.1495,12.1303,-1.0,2.3333,-1.53,-2.4958,-15.7482,GRID,T-5,DOGE,YES_OUTSIDER,"[0.30,0.35)",OK,"[-0.646821, 0.482718]",0.648176,6.613565,1.0
gross,52,20,0.4038,4.7843,0.092006,1.704,-1.0,1.704,9.4359,-1.0,1.8571,1.1645,1.9409,-4.5014,GRID,T-5,DOGE,YES_OUTSIDER,"[0.35,0.40)",OK,"[-0.159462, 0.399903]",0.245377,2.680286,1.0
gross,80,21,0.4625,4.537,0.056712,1.2848,-1.0,1.2848,12.6003,-1.0,1.5,0.9918,1.6396,-2.902,GRID,T-5,DOGE,YES_OUTSIDER,"[0.40,0.50)",OK,"[-0.20069, 0.260728]",0.32034,4.073362,1.0
gross,25,16,0.48,-1.8668,-0.074671,0.9278,-1.0,0.9278,6.4181,-1.0,1.0,-1.607,-2.6364,-6.7883,GRID,T-5,DOGE,YES_OUTSIDER,"[0.50,0.60)",OK,"[-0.412705, 0.231915]",0.675162,1.060811,1.0
gross,1,1,0.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,GRID,T-5,DOGE,YES_OUTSIDER,"[0.60,0.70)",INSUFFICIENT_SAMPLE,,,,
gross,3,2,0.3333,-1.9899,-0.6633,0.0101,-1.0,0.0101,2.0,-1.0,0.0101,1.0,1.0,0.0,GRID,T-5,DOGE,YES_OUTSIDER,"[0.90,0.99]",INSUFFICIENT_SAMPLE,,,,
gross,37,20,1.0,0.0842,0.002277,0.0023,0.0,,0.0,0.002,0.006,0.167,0.2504,0.0631,GRID,T-5,ETH,YES_FAVORITE,ABOVE_0.99,OK,"[0.001877, 0.002723]",0.0005,1e-05,0.1545
gross,73,21,0.589,5.0295,0.068898,0.8146,-1.0,0.8146,7.1569,0.7241,0.9608,0.5731,0.9476,0.2633,GRID,T-5,ETH,YES_FAVORITE,"[0.50,0.60)",OK,"[-0.108133, 0.282529]",0.231384,2.230867,1.0
gross,74,21,0.7568,12.8769,0.174012,0.5514,-1.0,0.5514,3.2324,0.5152,0.6667,0.1553,0.2567,9.5709,GRID,T-5,ETH,YES_FAVORITE,"[0.60,0.70)",OK,"[0.026349, 0.317589]",0.010995,1.504094,1.0
gross,81,24,0.7778,3.9903,0.049263,0.3491,-1.0,0.3491,3.6301,0.3333,0.4286,0.3222,0.537,1.8475,GRID,T-5,ETH,YES_FAVORITE,"[0.70,0.80)",OK,"[-0.078372, 0.155703]",0.210395,0.907105,1.0
gross,119,25,0.8739,3.6817,0.030938,0.1796,-1.0,0.1796,4.1228,0.1628,0.25,0.2037,0.3395,2.4317,GRID,T-5,ETH,YES_FAVORITE,"[0.80,0.90)",OK,"[-0.022472, 0.093271]",0.149425,0.447317,1.0
gross,265,23,0.9509,-2.0493,-0.007733,0.0435,-1.0,0.0435,4.7252,0.0309,0.1111,-0.1627,-0.2711,-2.6049,GRID,T-5,ETH,YES_FAVORITE,"[0.90,0.99]",OK,"[-0.043504, 0.021756]",0.717641,0.790348,1.0
gross,9,9,0.0,-9.0,-1.0,0.0,-1.0,0.0,9.0,-1.0,-1.0,0.3333,0.5556,-4.0,GRID,T-5,ETH,YES_OUTSIDER,BELOW_0.01,INSUFFICIENT_SAMPLE,,,,
gross,152,25,0.0066,-102.0,-0.671053,49.0,-1.0,49.0,130.0,-1.0,49.0,-0.4608,-0.4412,-147.0,GRID,T-5,ETH,YES_OUTSIDER,"[0.01,0.05)",OK,"[-1.0, -0.019608]",0.998501,80.5536,1.0
gross,127,26,0.063,-8.9841,-0.070741,13.752,-1.0,13.752,45.3889,-1.0,19.0,-5.6025,-8.5601,-85.8889,GRID,T-5,ETH,YES_OUTSIDER,"[0.05,0.10)",OK,"[-0.595424, 0.415175]",0.588206,45.189247,1.0
gross,76,24,0.1184,-1.4812,-0.019489,7.2799,-1.0,7.2799,15.0,-1.0,9.0,-17.0011,-26.9031,-41.3297,GRID,T-5,ETH,YES_OUTSIDER,"[0.10,0.15)",OK,"[-0.460243, 0.442685]",0.530235,12.233539,1.0
gross,73,22,0.0959,-31.2843,-0.428552,4.9594,-1.0,4.9594,31.3333,-1.0,5.6667,-0.5168,-0.8184,-56.8889,GRID,T-5,ETH,YES_OUTSIDER,"[0.15,0.20)",OK,"[-0.791667, 0.032945]",0.977011,12.155842,1.0
gross,51,21,0.2941,19.9439,0.391057,3.7296,-1.0,3.7296,6.0,-1.0,4.0,0.6017,1.0028,-0.0561,GRID,T-5,ETH,YES_OUTSIDER,"[0.20,0.25)",OK,"[-0.174992, 0.962825]",0.084958,10.588168,1.0
gross,52,20,0.1731,-18.299,-0.351903,2.7446,-1.0,2.7446,18.299,-1.0,3.0,-0.4834,-0.7945,-32.8374,GRID,T-5,ETH,YES_OUTSIDER,"[0.25,0.30)",OK,"[-0.706142, 0.035909]",0.966017,5.260108,1.0
gross,40,16,0.425,12.559,0.313975,2.0917,-1.0,2.0917,5.9697,-1.0,2.3333,0.5574,0.9118,1.1074,GRID,T-5,ETH,YES_OUTSIDER,"[0.30,0.35)",OK,"[-0.063923, 0.706107]",0.034483,3.356543,1.0
gross,30,16,0.3667,0.07,0.002332,1.7336,-1.0,1.7336,10.9597,-1.0,1.8571,79.6442,130.4712,-9.057,GRID,T-5,ETH,YES_OUTSIDER,"[0.35,0.40)",OK,"[-0.553605, 0.636022]",0.483258,5.243086,1.0
gross,69,22,0.4638,2.9542,0.042814,1.2486,-1.0,1.2486,6.0,-1.0,1.5,1.5233,2.4975,-4.4239,GRID,T-5,ETH,YES_OUTSIDER,"[0.40,0.50)",OK,"[-0.180488, 0.202605]",0.324838,1.999842,1.0
gross,15,8,0.6,2.6922,0.179481,0.9658,-1.0,0.9658,3.0392,0.9231,1.0,1.1143,1.8426,-2.2686,GRID,T-5,ETH,YES_OUTSIDER,"[0.50,0.60)",INSUFFICIENT_SAMPLE,,,,
gross,1,1,0.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,GRID,T-5,ETH,YES_OUTSIDER,"[0.90,0.99]",INSUFFICIENT_SAMPLE,,,,
gross,37,18,1.0,0.0742,0.002007,0.002,0.0,,0.0,0.001,0.0081,0.2576,0.3658,0.0471,GRID,T-5,SOL,YES_FAVORITE,ABOVE_0.99,OK,"[0.001575, 0.002583]",0.0005,8e-06,0.1545
gross,82,22,0.5244,-3.8601,-0.047074,0.8172,-1.0,0.8172,5.0227,0.6949,0.9608,-0.7467,-1.2445,-8.664,GRID,T-5,SOL,YES_FAVORITE,"[0.50,0.60)",OK,"[-0.204057, 0.077018]",0.769115,1.45623,1.0
gross,55,23,0.6909,3.0782,0.055967,0.5284,-1.0,0.5284,4.0,0.4925,0.6667,0.632,1.0474,-0.1458,GRID,T-5,SOL,YES_FAVORITE,"[0.60,0.70)",OK,"[-0.14594, 0.254128]",0.289855,1.335754,1.0
gross,93,25,0.7849,5.6095,0.060317,0.3508,-1.0,0.3508,6.1931,0.3158,0.4286,0.2292,0.382,3.4666,GRID,T-5,SOL,YES_FAVORITE,"[0.70,0.80)",OK,"[-0.06377, 0.171696]",0.170415,1.26284,1.0
gross,100,22,0.84,-1.0652,-0.010652,0.1778,-1.0,0.1778,4.4014,0.1628,0.25,-0.7041,-1.1735,-2.3152,GRID,T-5,SOL,YES_FAVORITE,"[0.80,0.90)",OK,"[-0.091788, 0.064201]",0.5997,0.710449,1.0
gross,311,25,0.9518,-3.9906,-0.012832,0.0372,-1.0,0.0372,6.1442,0.0204,0.1111,-0.0835,-0.1392,-4.5462,GRID,T-5,SOL,YES_FAVORITE,"[0.90,0.99]",OK,"[-0.042648, 0.014388]",0.815592,0.770065,1.0
gross,5,5,0.0,-5.0,-1.0,0.0,-1.0,0.0,5.0,-1.0,-1.0,0.6,1.0,0.0,GRID,T-5,SOL,YES_OUTSIDER,BELOW_0.01,INSUFFICIENT_SAMPLE,,,,
gross,158,25,0.0316,50.3333,0.318565,40.6667,-1.0,40.6667,71.0,-1.0,49.0,2.9205,4.0397,-153.0,GRID,T-5,SOL,YES_OUTSIDER,"[0.01,0.05)",OK,"[-0.618321, 1.247191]",0.254873,244.084266,1.0
gross,122,25,0.0246,-70.8889,-0.581056,16.037,-1.0,16.037,71.0,-1.0,19.0,-0.6787,-0.6505,-117.0,GRID,T-5,SOL,YES_OUTSIDER,"[0.05,0.10)",OK,"[-1.0, -0.107143]",0.998501,32.417896,1.0
gross,80,22,0.0875,-20.6565,-0.258206,7.4776,-1.0,7.4776,25.7993,-1.0,9.0,-1.2631,-1.9392,-60.7143,GRID,T-5,SOL,YES_OUTSIDER,"[0.10,0.15)",OK,"[-0.720107, 0.167478]",0.892554,14.552863,1.0
gross,67,23,0.1343,-15.5423,-0.231975,4.7175,-1.0,4.7175,27.1944,-1.0,5.25,-0.9897,-1.5969,-40.3626,GRID,T-5,SOL,YES_OUTSIDER,"[0.15,0.20)",OK,"[-0.680715, 0.312246]",0.814093,12.993124,1.0
gross,57,21,0.1754,-12.3656,-0.216941,3.4634,-1.0,3.4634,18.0777,-1.0,4.0,-0.9337,-1.4911,-30.8043,GRID,T-5,SOL,YES_OUTSIDER,"[0.20,0.25)",OK,"[-0.626537, 0.215895]",0.841079,7.54124,1.0
gross,56,21,0.2857,3.6894,0.065882,2.7306,-1.0,2.7306,10.2766,-1.0,3.0,2.4394,4.024,-11.1568,GRID,T-5,SOL,YES_OUTSIDER,"[0.25,0.30)",OK,"[-0.374781, 0.54422]",0.382309,8.018092,1.0
gross,38,20,0.2895,-3.6897,-0.097097,2.1191,-1.0,2.1191,13.1976,-1.0,2.2258,-1.8097,-2.9889,-14.7179,GRID,T-5,SOL,YES_OUTSIDER,"[0.30,0.35)",OK,"[-0.655255, 0.428819]",0.642179,5.778119,1.0
gross,42,20,0.4762,11.987,0.285405,1.6994,-1.0,1.6994,5.0,-1.0,1.8571,0.4648,0.768,2.7807,GRID,T-5,SOL,YES_OUTSIDER,"[0.35,0.40)",OK,"[-0.205021, 0.735931]",0.116942,5.617577,1.0
gross,80,22,0.4875,6.9308,0.086636,1.229,-1.0,1.229,10.0,-1.0,1.5,0.6405,1.0557,-0.3862,GRID,T-5,SOL,YES_OUTSIDER,"[0.40,0.50)",OK,"[-0.227576, 0.360603]",0.288356,6.605103,1.0
gross,25,12,0.48,-1.347,-0.05388,0.9711,-1.0,0.9711,6.1176,-1.0,1.0,-2.2272,-3.712,-6.347,GRID,T-5,SOL,YES_OUTSIDER,"[0.50,0.60)",OK,"[-0.439493, 0.309319]",0.633683,1.813034,1.0
gross,1,1,0.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,GRID,T-5,SOL,YES_OUTSIDER,"[0.60,0.70)",INSUFFICIENT_SAMPLE,,,,
gross,2,1,0.5,-0.9796,-0.489796,0.0204,-1.0,0.0204,1.0,-0.4898,0.0204,1.0,1.0,0.0,GRID,T-5,SOL,YES_OUTSIDER,"[0.90,0.99]",INSUFFICIENT_SAMPLE,,,,
gross,29,17,1.0,0.0582,0.002007,0.002,0.0,,0.0,0.001,0.0091,0.3114,0.4148,0.0341,GRID,T-5,XRP,YES_FAVORITE,ABOVE_0.99,OK,"[0.001419, 0.00271]",0.0005,8e-06,0.1545
gross,63,21,0.619,7.6852,0.121988,0.8124,-1.0,0.8124,4.5809,0.7241,0.9608,0.3751,0.6251,2.8813,GRID,T-5,XRP,YES_FAVORITE,"[0.50,0.60)",OK,"[-0.037801, 0.353045]",0.05997,1.278572,1.0
gross,88,23,0.6932,6.4541,0.073342,0.5484,-1.0,0.5484,5.091,0.4925,0.6667,0.3056,0.5038,3.2028,GRID,T-5,XRP,YES_FAVORITE,"[0.60,0.70)",OK,"[-0.087035, 0.22277]",0.174413,2.044746,1.0
gross,97,23,0.701,-6.8058,-0.070163,0.3264,-1.0,0.3264,8.2211,0.2987,0.4286,-0.1889,-0.3089,-8.9084,GRID,T-5,XRP,YES_FAVORITE,"[0.70,0.80)",OK,"[-0.175037, 0.030075]",0.91904,1.138629,1.0
gross,123,25,0.813,-5.5235,-0.044906,0.1748,-1.0,0.1748,6.4153,0.1628,0.25,-0.1358,-0.2263,-6.7735,GRID,T-5,XRP,YES_FAVORITE,"[0.80,0.90)",OK,"[-0.120631, 0.02584]",0.887556,0.77195,1.0
gross,301,24,0.9435,-6.358,-0.021123,0.0375,-1.0,0.0375,10.0603,0.0204,0.1111,-0.0524,-0.0874,-6.9136,GRID,T-5,XRP,YES_FAVORITE,"[0.90,0.99]",OK,"[-0.050359, 0.005839]",0.931034,0.795975,1.0
gross,16,10,0.0,-16.0,-1.0,0.0,-1.0,0.0,16.0,-1.0,-1.0,0.1875,0.3125,-11.0,GRID,T-5,XRP,YES_OUTSIDER,BELOW_0.01,OK,"[-1.0, -1.0]",1.0,0.64,1.0
gross,163,25,0.0123,-88.0,-0.539877,36.5,-1.0,36.5,88.0,-1.0,49.0,-0.8182,-0.7955,-158.0,GRID,T-5,XRP,YES_OUTSIDER,"[0.01,0.05)",OK,"[-1.0, 0.215278]",0.965017,126.7296,1.0
gross,116,24,0.0603,-16.9921,-0.146483,13.144,-1.0,13.144,45.0,-1.0,15.6667,-2.766,-4.2247,-88.7778,GRID,T-5,XRP,YES_OUTSIDER,"[0.05,0.10)",OK,"[-0.764595, 0.710587]",0.635182,77.663051,1.0
gross,81,22,0.037,-54.9744,-0.678696,7.6752,-1.0,7.6752,59.6667,-1.0,9.0,-0.4188,-0.3825,-76.0,GRID,T-5,XRP,YES_OUTSIDER,"[0.10,0.15)",OK,"[-1.0, -0.316239]",1.0,9.244201,1.0
gross,57,20,0.0526,-40.2237,-0.705679,4.5921,-1.0,4.5921,46.7368,-1.0,5.25,-0.3425,-0.2928,-52.0,GRID,T-5,XRP,YES_OUTSIDER,"[0.15,0.20)",OK,"[-1.0, -0.361455]",1.0,4.946767,1.0
gross,41,17,0.1463,-13.8355,-0.337451,3.5274,-1.0,3.5274,19.3593,-1.0,3.7619,-0.8157,-1.3008,-31.8333,GRID,T-5,XRP,YES_OUTSIDER,"[0.20,0.25)",OK,"[-0.786325, 0.16219]",0.927536,5.486877,1.0
gross,43,20,0.2791,-0.0962,-0.002237,2.5753,-1.0,2.5753,10.9409,-1.0,2.8462,-85.8057,-139.2719,-13.4926,GRID,T-5,XRP,YES_OUTSIDER,"[0.25,0.30)",OK,"[-0.359037, 0.449659]",0.52024,3.792368,1.0
gross,44,19,0.2045,-16.2304,-0.368873,2.0855,-1.0,2.0855,16.2304,-1.0,2.2258,-0.4052,-0.6671,-27.057,GRID,T-5,XRP,YES_OUTSIDER,"[0.30,0.35)",OK,"[-0.658572, -0.082114]",0.999,1.893641,1.0
gross,38,20,0.3684,-0.4193,-0.011033,1.6843,-1.0,1.6843,6.3684,-1.0,1.8571,-12.91,-21.0323,-9.2374,GRID,T-5,XRP,YES_OUTSIDER,"[0.35,0.40)",OK,"[-0.357587, 0.40736]",0.506247,2.439491,1.0
